Clade,Type,Host_Family,Host_Genus,Host_Sci_Name,Ocean,Region,host_tol,symb_ID,host_ID,T_MMM_05
A,A1a,Acroporidae,Acropora,Acropora longicyathus,Pacific,GBR,0.741,797,60,28.68
C,C1,Acroporidae,Acropora,Acropora cerealis,Pacific,GBR,0.514,750,12,28.68
C,C1,Acroporidae,Acropora,Acropora digitifera,Pacific,GBR,0.682,750,29,28.68
C,C1,Acroporidae,Acropora,Acropora florida,Pacific,GBR,0.543,750,38,28.68
C,C1,Acroporidae,Acropora,Acropora gemmifera,Pacific,GBR,0.289,750,44,28.68
C,C1,Acroporidae,Acropora,Acropora humilis,Pacific,GBR,0.489,750,52,28.68
C,C1,Acroporidae,Acropora,Acropora nasuta,Pacific,GBR,0.411,750,72,28.68
C,C1,Acroporidae,Acropora,Acropora nobilis,Pacific,GBR,0.658,750,74,28.68
C,C1,Acroporidae,Acropora,Acropora secale,Pacific,GBR,0.690,750,94,28.68
C,C1,Acroporidae,Acropora,Acropora tenuis,Pacific,GBR,0.622,750,111,28.68
C,C1,Poritidae,Alveopora,Alveopora fenestrata,Pacific,GBR,0.756,750,137,28.68
C,C1,Acroporidae,Astreopora,Astreopora myriophthalma,Pacific,GBR,0.973,750,143,28.68
C,C1,Siderastreidae,Coscinaraea,Coscinaraea columna,Pacific,GBR,0.935,750,159,28.68
C,C1,Siderastreidae,Coscinaraea,Coscinaraea exesa,Pacific,GBR,0.920,750,161,28.68
C,C1,Siderastreidae,Coscinaraea,Coscinaraea sp.,Pacific,GBR,0.735,750,166,28.68
C,C1,Faviidae,Cyphastrea,Cyphastrea decadia,Pacific,GBR,0.992,750,173,28.68
C,C1,Faviidae,Cyphastrea,Cyphastrea microphthalma,Pacific,GBR,0.935,750,175,28.68
C,C1,Faviidae,Cyphastrea,Cyphastrea serailia,Pacific,GBR,0.136,750,177,28.68
C,C1,Pectiniidae,Echinophyllia,Echinophyllia echinoporoides,Pacific,GBR,0.897,750,215,28.68
C,C1,Caryophylliidae,Euphyllia,Euphyllia divisa,Pacific,GBR,0.973,750,236,28.68
C,C1,Faviidae,Favia,Favia pallida,Pacific,GBR,0.602,750,251,28.68
C,C1,Faviidae,Favia,Favia speciosa,Pacific,GBR,0.722,750,255,28.68
C,C1,Fungiidae,Fungia,Fungia fungites,Pacific,GBR,0.848,750,279,28.68
C,C1,Fungiidae,Fungia,Fungia granulosa,Pacific,GBR,0.781,750,282,28.68
C,C1,Fungiidae,Fungia,Fungia sp.,Pacific,GBR,0.883,750,293,28.68
C,C1,Oculinidae,Galaxea,Galaxea astreata,Pacific,GBR,0.524,750,297,28.68
C,C1,Oculinidae,Galaxea,Galaxea fascicularis,Pacific,GBR,0.746,750,300,28.68
C,C1,Faviidae,Goniastrea,Goniastrea australensis,Pacific,GBR,0.772,750,314,28.68
C,C1,Faviidae,Goniastrea,Goniastrea pectinata,Pacific,GBR,0.531,750,321,28.68
C,C1,Poritidae,Goniopora,Goniopora djiboutiensis,Pacific,GBR,0.770,750,329,28.68
C,C1,Poritidae,Goniopora,Goniopora minor,Pacific,GBR,0.786,750,332,28.68
C,C1,Poritidae,Goniopora,Goniopora tenuidens,Pacific,GBR,0.607,750,335,28.68
C,C1,Fungiidae,Herpolitha,Herpolitha weberi,Pacific,GBR,0.498,750,338,28.68
C,C1,Faviidae,Leptastrea,Leptastrea pruinosa,Pacific,GBR,0.929,750,353,28.68
C,C1,Faviidae,Leptastrea,Leptastrea purpurea,Pacific,GBR,0.843,750,356,28.68
C,C1,Agariciidae,Leptoseris,Leptoseris yabei,Pacific,GBR,0.807,750,369,28.68
C,C1,Merulinidae,Merulina,Merulina ampliata,Pacific,GBR,0.414,750,403,28.68
C,C1,Merulinidae,Merulina,Merulina scabricula,Pacific,GBR,0.909,750,406,28.68
C,C1,Pectiniidae,Mycedium,Mycedium elephantotus,Pacific,GBR,0.862,750,478,28.68
C,C1,Agariciidae,Pavona,Pavona duerdeni,Pacific,GBR,0.524,750,515,28.68
C,C1,Agariciidae,Pavona,Pavona varians,Pacific,GBR,0.762,750,527,28.68
C,C1,Caryophylliidae,Plerogyra,Plerogyra sinuosa,Pacific,GBR,0.285,750,555,28.68
C,C1,Pocilloporidae,Pocillopora,Pocillopora damicornis,Pacific,GBR,0.577,750,566,28.68
C,C1,Pocilloporidae,Pocillopora,Pocillopora eydouxi,Pacific,GBR,0.782,750,579,28.68
C,C1,Pocilloporidae,Pocillopora,Pocillopora meandrina,Pacific,GBR,0.672,750,586,28.68
C,C1,Pocilloporidae,Pocillopora,Pocillopora verrucosa,Pacific,GBR,0.742,750,595,28.68
C,C1,Fungiidae,Polyphyllia,Polyphyllia talpina,Pacific,GBR,0.835,750,599,28.68
C,C1,Siderastreidae,Psammocora,Psammocora cartigua,Pacific,GBR,0.716,750,657,28.68
C,C1,Siderastreidae,Psammocora,Psammocora contigua,Pacific,GBR,0.716,750,659,28.68
C,C1,Siderastreidae,Psammocora,Psammocora digitata,Pacific,GBR,0.586,750,660,28.68
C,C1,Siderastreidae,Psammocora,Psammocora profundacella,Pacific,GBR,0.567,750,666,28.68
C,C1,Mussidae,Scolymia,Scolymia australis,Pacific,GBR,0.313,750,674,28.68
C,C1,Pocilloporidae,Seriatopora,Seriatopora hystrix,Pacific,GBR,0.385,750,681,28.68
C,C1,Pocilloporidae,Stylophora,Stylophora pistillata,Pacific,GBR,0.436,750,705,28.68
C,C1,Dendrophylliidae,Turbinaria,Turbinaria stellulata,Pacific,GBR,0.750,750,730,28.68
C,C120,Pocilloporidae,Seriatopora,Seriatopora hystrix,Pacific,GBR,0.385,733,681,28.68
C,C120a,Pocilloporidae,Seriatopora,Seriatopora hystrix,Pacific,GBR,0.385,732,681,28.68
C,C15,Acroporidae,Montipora,Montipora digitata,Pacific,GBR,0.815,776,444,28.68
C,C15,Acroporidae,Montipora,Montipora monasteriata,Pacific,GBR,0.686,776,456,28.68
C,C15,Poritidae,Porites,Porites annae,Pacific,GBR,0.944,776,601,28.68
C,C15,Poritidae,Porites,Porites cylindrica,Pacific,GBR,0.711,776,613,28.68
C,C15,Poritidae,Porites,Porites lichen,Pacific,GBR,0.842,776,621,28.68
C,C15,Poritidae,Porites,Porites lutea/evermanni,Pacific,GBR,0.945,776,631,28.68
C,C15,Poritidae,Porites,Porites massive,Pacific,GBR,0.727,776,633,28.68
C,C15,Poritidae,Porites,Porites mayeri,Pacific,GBR,0.883,776,634,28.68
C,C15,Poritidae,Porites,Porites nigrescens,Pacific,GBR,0.587,776,636,28.68
C,C15,Poritidae,Porites,Porites rus,Pacific,GBR,0.927,776,645,28.68
C,C15,Poritidae,Porites,Porites silimaniana,Pacific,GBR,0.643,776,647,28.68
C,C15,Poritidae,Porites,Porites vaughani,Pacific,GBR,0.760,776,655,28.68
C,C15f,Acroporidae,Montipora,Montipora monasteriata,Pacific,GBR,0.686,850,456,28.68
C,C17,Acroporidae,Montipora,Montipora aequituberculata,Pacific,GBR,0.844,858,437,28.68
C,C17,Acroporidae,Montipora,Montipora foliosa,Pacific,GBR,0.806,858,450,28.68
C,C17,Acroporidae,Montipora,Montipora monasteriata,Pacific,GBR,0.686,858,456,28.68
C,C1aa,Pocilloporidae,Seriatopora,Seriatopora hystrix,Pacific,GBR,0.385,863,681,28.68
C,C1b,Faviidae,Leptastrea,Leptastrea purpurea,Pacific,GBR,0.843,864,356,28.68
C,C1b,Agariciidae,Pavona,Pavona varians,Pacific,GBR,0.762,864,527,28.68
C,C1b,Pocilloporidae,Stylophora,Stylophora pistillata,Pacific,GBR,0.436,864,705,28.68
C,C1c,Pocilloporidae,Pocillopora,Pocillopora damicornis,Pacific,GBR,0.577,772,566,28.68
C,C1c,Pocilloporidae,Pocillopora,Pocillopora eydouxi,Pacific,GBR,0.782,772,579,28.68
C,C1c,Pocilloporidae,Pocillopora,Pocillopora meandrina,Pacific,GBR,0.672,772,586,28.68
C,C1c,Pocilloporidae,Pocillopora,Pocillopora verrucosa,Pacific,GBR,0.742,772,595,28.68
C,C1c,Pocilloporidae,Stylophora,Stylophora pistillata,Pacific,GBR,0.436,772,705,28.68
C,C1i,Faviidae,Cyphastrea,Cyphastrea serailia,Pacific,GBR,0.136,868,177,28.68
C,C1j,Pocilloporidae,Pocillopora,Pocillopora damicornis,Pacific,GBR,0.577,870,566,28.68
C,C1m,Pocilloporidae,Seriatopora,Seriatopora hystrix,Pacific,GBR,0.385,871,681,28.68
C,C21,Acroporidae,Acropora,Acropora latistella,Pacific,GBR,0.747,785,56,28.68
C,C21,Pectiniidae,Echinophyllia,Echinophyllia aspera,Pacific,GBR,0.894,785,210,28.68
C,C21,Faviidae,Echinopora,Echinopora lamellosa,Pacific,GBR,0.911,785,227,28.68
C,C21,Faviidae,Favia,Favia favus,Pacific,GBR,0.584,785,242,28.68
C,C21,Faviidae,Favites,Favites abdita,Pacific,GBR,0.740,785,262,28.68
C,C21,Faviidae,Favites,Favites halicora,Pacific,GBR,0.743,785,268,28.68
C,C21,Fungiidae,Fungia,Fungia fungites,Pacific,GBR,0.848,785,279,28.68
C,C21,Oculinidae,Galaxea,Galaxea archelia,Pacific,GBR,0.702,785,295,28.68
C,C21,Faviidae,Goniastrea,Goniastrea favulus,Pacific,GBR,0.851,785,318,28.68
C,C21,Agariciidae,Leptoseris,Leptoseris explanata,Pacific,GBR,0.753,785,364,28.68
C,C21,Mussidae,Lobophyllia,Lobophyllia corymbosa,Pacific,GBR,0.572,785,372,28.68
C,C21,Merulinidae,Merulina,Merulina ampliata,Pacific,GBR,0.414,785,403,28.68
C,C21,Acroporidae,Montipora,Montipora faveolata,Pacific,GBR,0.701,785,448,28.68
C,C21,Agariciidae,Pachyseris,Pachyseris speciosa,Pacific,GBR,0.607,785,508,28.68
C,C21,Agariciidae,Pavona,Pavona explanulata,Pacific,GBR,0.966,785,518,28.68
C,C22,Mussidae,Lobophyllia,Lobophyllia corymbosa,Pacific,GBR,0.572,882,372,28.68
C,C22,Dendrophylliidae,Turbinaria,Turbinaria heronensis,Pacific,GBR,0.716,882,724,28.68
C,C22,Dendrophylliidae,Turbinaria,Turbinaria peltata,Pacific,GBR,0.285,882,726,28.68
C,C22a,Mussidae,Lobophyllia,Lobophyllia corymbosa,Pacific,GBR,0.572,883,372,28.68
C,C22a,Dendrophylliidae,Turbinaria,Turbinaria heronensis,Pacific,GBR,0.716,883,724,28.68
C,C22a,Dendrophylliidae,Turbinaria,Turbinaria peltata,Pacific,GBR,0.285,883,726,28.68
C,C26,Acroporidae,Montipora,Montipora stellata,Pacific,GBR,0.699,792,465,28.68
C,C27,Siderastreidae,Coscinaraea,Coscinaraea exesa,Pacific,GBR,0.920,884,161,28.68
C,C27,Agariciidae,Pavona,Pavona varians,Pacific,GBR,0.762,884,527,28.68
C,C28,Poritidae,Porites,Porites annae,Pacific,GBR,0.944,886,601,28.68
C,C3,Mussidae,Acanthastrea,Acanthastrea echinata,Pacific,GBR,0.579,762,2,28.68
C,C3,Acroporidae,Acropora,Acropora aculeus,Pacific,GBR,0.823,762,6,28.68
C,C3,Acroporidae,Acropora,Acropora austera,Pacific,GBR,0.767,762,11,28.68
C,C3,Acroporidae,Acropora,Acropora cerealis,Pacific,GBR,0.514,762,12,28.68
C,C3,Acroporidae,Acropora,Acropora clathrata,Pacific,GBR,0.670,762,21,28.68
C,C3,Acroporidae,Acropora,Acropora cytherea,Pacific,GBR,0.575,762,26,28.68
C,C3,Acroporidae,Acropora,Acropora danei,Pacific,GBR,0.800,762,28,28.68
C,C3,Acroporidae,Acropora,Acropora digitifera,Pacific,GBR,0.682,762,29,28.68
C,C3,Acroporidae,Acropora,Acropora divaricata,Pacific,GBR,0.739,762,34,28.68
C,C3,Acroporidae,Acropora,Acropora florida,Pacific,GBR,0.543,762,38,28.68
C,C3,Acroporidae,Acropora,Acropora formosa,Pacific,GBR,0.507,762,43,28.68
C,C3,Acroporidae,Acropora,Acropora gemmifera,Pacific,GBR,0.289,762,44,28.68
C,C3,Acroporidae,Acropora,Acropora grandis,Pacific,GBR,0.758,762,49,28.68
C,C3,Acroporidae,Acropora,Acropora humilis,Pacific,GBR,0.489,762,52,28.68
C,C3,Acroporidae,Acropora,Acropora hyacinthus,Pacific,GBR,0.643,762,55,28.68
C,C3,Acroporidae,Acropora,Acropora latistella,Pacific,GBR,0.747,762,56,28.68
C,C3,Acroporidae,Acropora,Acropora longicyathus,Pacific,GBR,0.741,762,60,28.68
C,C3,Acroporidae,Acropora,Acropora loripes,Pacific,GBR,0.906,762,62,28.68
C,C3,Acroporidae,Acropora,Acropora microclados,Pacific,GBR,0.783,762,64,28.68
C,C3,Acroporidae,Acropora,Acropora millepora,Pacific,GBR,0.658,762,68,28.68
C,C3,Acroporidae,Acropora,Acropora monticulosa,Pacific,GBR,0.548,762,70,28.68
C,C3,Acroporidae,Acropora,Acropora nasuta,Pacific,GBR,0.411,762,72,28.68
C,C3,Acroporidae,Acropora,Acropora nobilis,Pacific,GBR,0.658,762,74,28.68
C,C3,Acroporidae,Acropora,Acropora palifera,Pacific,GBR,0.478,762,79,28.68
C,C3,Acroporidae,Acropora,Acropora polystoma,Pacific,GBR,0.599,762,86,28.68
C,C3,Acroporidae,Acropora,Acropora sarmentosa,Pacific,GBR,0.878,762,93,28.68
C,C3,Acroporidae,Acropora,Acropora secale,Pacific,GBR,0.690,762,94,28.68
C,C3,Acroporidae,Acropora,Acropora subulata,Pacific,GBR,0.704,762,110,28.68
C,C3,Acroporidae,Acropora,Acropora tenuis,Pacific,GBR,0.622,762,111,28.68
C,C3,Acroporidae,Acropora,Acropora torresiana,Pacific,GBR,0.631,762,115,28.68
C,C3,Acroporidae,Acropora,Acropora valida,Pacific,GBR,0.837,762,119,28.68
C,C3,Acroporidae,Acropora,Acropora yongei,Pacific,GBR,0.840,762,121,28.68
C,C3,Faviidae,Caulastrea,Caulastrea furcata,Pacific,GBR,0.955,762,147,28.68
C,C3,Mussidae,Cynarina,Cynarina lacrymalis,Pacific,GBR,0.700,762,171,28.68
C,C3,Faviidae,Cyphastrea,Cyphastrea serailia,Pacific,GBR,0.136,762,177,28.68
C,C3,Faviidae,Diploastrea,Diploastrea heliopora,Pacific,GBR,0.801,762,192,28.68
C,C3,Pectiniidae,Echinophyllia,Echinophyllia aspera,Pacific,GBR,0.894,762,210,28.68
C,C3,Pectiniidae,Echinophyllia,Echinophyllia echinata,Pacific,GBR,0.903,762,214,28.68
C,C3,Pectiniidae,Echinophyllia,Echinophyllia orpheensis,Pacific,GBR,0.990,762,216,28.68
C,C3,Faviidae,Echinopora,Echinopora gemmacea,Pacific,GBR,0.684,762,220,28.68
C,C3,Faviidae,Echinopora,Echinopora hirsutissima,Pacific,GBR,0.763,762,222,28.68
C,C3,Faviidae,Echinopora,Echinopora lamellosa,Pacific,GBR,0.911,762,227,28.68
C,C3,Faviidae,Echinopora,Echinopora mammiformis,Pacific,GBR,0.808,762,230,28.68
C,C3,Faviidae,Favia,Favia rotundata,Pacific,GBR,0.740,762,253,28.68
C,C3,Faviidae,Favia,Favia stelligera,Pacific,GBR,0.796,762,258,28.68
C,C3,Faviidae,Favites,Favites abdita,Pacific,GBR,0.740,762,262,28.68
C,C3,Faviidae,Favites,Favites complanata,Pacific,GBR,0.797,762,265,28.68
C,C3,Fungiidae,Fungia,Fungia echinata,Pacific,GBR,0.923,762,278,28.68
C,C3,Fungiidae,Fungia,Fungia fungites,Pacific,GBR,0.848,762,279,28.68
C,C3,Fungiidae,Fungia,Fungia granulosa,Pacific,GBR,0.781,762,282,28.68
C,C3,Fungiidae,Fungia,Fungia horrida,Pacific,GBR,0.881,762,285,28.68
C,C3,Fungiidae,Fungia,Fungia paumotensis,Pacific,GBR,0.804,762,287,28.68
C,C3,Agariciidae,Gardineroseris,Gardineroseris planulata,Pacific,GBR,0.767,762,308,28.68
C,C3,Faviidae,Goniastrea,Goniastrea aspera,Pacific,GBR,0.689,762,312,28.68
C,C3,Faviidae,Goniastrea,Goniastrea australensis,Pacific,GBR,0.772,762,314,28.68
C,C3,Faviidae,Goniastrea,Goniastrea edwardsi,Pacific,GBR,0.431,762,317,28.68
C,C3,Faviidae,Goniastrea,Goniastrea favulus,Pacific,GBR,0.851,762,318,28.68
C,C3,Faviidae,Goniastrea,Goniastrea pectinata,Pacific,GBR,0.531,762,321,28.68
C,C3,Faviidae,Goniastrea,Goniastrea retiformis,Pacific,GBR,0.432,762,325,28.68
C,C3,Fungiidae,Heliofungia,Heliofungia actiniformes,Pacific,GBR,0.990,762,336,28.68
C,C3,Merulinidae,Hydnophora,Hydnophora exesa,Pacific,GBR,0.699,762,342,28.68
C,C3,Merulinidae,Hydnophora,Hydnophora microconos,Pacific,GBR,0.898,762,344,28.68
C,C3,Faviidae,Leptastrea,Leptastrea pruinosa,Pacific,GBR,0.929,762,353,28.68
C,C3,Faviidae,Leptoria,Leptoria phrygia,Pacific,GBR,0.540,762,361,28.68
C,C3,Agariciidae,Leptoseris,Leptoseris yabei,Pacific,GBR,0.807,762,369,28.68
C,C3,Fungiidae,Lithophyllon,Lithophyllon undulatum,Pacific,GBR,0.937,762,371,28.68
C,C3,Mussidae,Lobophyllia,Lobophyllia corymbosa,Pacific,GBR,0.572,762,372,28.68
C,C3,Mussidae,Lobophyllia,Lobophyllia hemprichii,Pacific,GBR,0.496,762,375,28.68
C,C3,Merulinidae,Merulina,Merulina ampliata,Pacific,GBR,0.414,762,403,28.68
C,C3,Faviidae,Montastraea,Montastraea annuligera,Pacific,GBR,0.724,762,413,28.68
C,C3,Faviidae,Montastraea,Montastraea curta,Pacific,GBR,0.851,762,419,28.68
C,C3,Faviidae,Montastraea,Montastraea valenciennesi,Pacific,GBR,0.762,762,435,28.68
C,C3,Pectiniidae,Mycedium,Mycedium elephantotus,Pacific,GBR,0.862,762,478,28.68
C,C3,Faviidae,Oulophyllia,Oulophyllia crispa,Pacific,GBR,0.776,762,495,28.68
C,C3,Pectiniidae,Oxypora,Oxypora acera,Pacific,GBR,0.953,762,496,28.68
C,C3,Pectiniidae,Oxypora,Oxypora glabra,Pacific,GBR,0.953,762,497,28.68
C,C3,Pectiniidae,Oxypora,Oxypora lacera,Pacific,GBR,0.931,762,500,28.68
C,C3,Agariciidae,Pachyseris,Pachyseris rugosa,Pacific,GBR,0.783,762,505,28.68
C,C3,Agariciidae,Pachyseris,Pachyseris speciosa,Pacific,GBR,0.607,762,508,28.68
C,C3,Agariciidae,Pavona,Pavona explanulata,Pacific,GBR,0.966,762,518,28.68
C,C3,Agariciidae,Pavona,Pavona maldivensis,Pacific,GBR,0.961,762,523,28.68
C,C3,Pectiniidae,Pectinia,Pectinia lactuca,Pacific,GBR,0.312,762,534,28.68
C,C3,Pectiniidae,Pectinia,Pectinia paeonia,Pacific,GBR,0.548,762,535,28.68
C,C3,Faviidae,Platygyra,Platygyra daedalea,Pacific,GBR,0.546,762,541,28.68
C,C3,Faviidae,Platygyra,Platygyra lamellina,Pacific,GBR,0.604,762,544,28.68
C,C3,Faviidae,Platygyra,Platygyra pini,Pacific,GBR,0.617,762,548,28.68
C,C3,Faviidae,Platygyra,Platygyra ryukyuensis,Pacific,GBR,0.857,762,549,28.68
C,C3,Fungiidae,Podabacia,Podabacia crustacea,Pacific,GBR,0.946,762,597,28.68
C,C3,Fungiidae,Polyphyllia,Polyphyllia talpina,Pacific,GBR,0.835,762,599,28.68
C,C3,Fungiidae,Sandalolitha,Sandalolitha robusta,Pacific,GBR,0.997,762,673,28.68
C,C3,Pocilloporidae,Seriatopora,Seriatopora hystrix,Pacific,GBR,0.385,762,681,28.68
C,C3,Mussidae,Symphyllia,Symphyllia agaricia,Pacific,GBR,0.899,762,711,28.68
C,C3,Mussidae,Symphyllia,Symphyllia radians,Pacific,GBR,0.877,762,714,28.68
C,C3,Dendrophylliidae,Turbinaria,Turbinaria frondens,Pacific,GBR,0.571,762,723,28.68
C,C31,Acroporidae,Montipora,Montipora turtlensis,Pacific,GBR,0.656,760,468,28.68
C,C33 (type 2),Pocilloporidae,Pocillopora,Pocillopora damicornis,Pacific,GBR,0.577,775,566,28.68
C,C33a,Pocilloporidae,Pocillopora,Pocillopora damicornis,Pacific,GBR,0.577,906,566,28.68
C,C35,Pocilloporidae,Stylophora,Stylophora pistillata,Pacific,GBR,0.436,908,705,28.68
C,C35 (type 1),Pocilloporidae,Stylophora,Stylophora pistillata,Pacific,GBR,0.436,771,705,28.68
C,C35 (type 3),Pocilloporidae,Stylophora,Stylophora pistillata,Pacific,GBR,0.436,909,705,28.68
C,C3ff,Pocilloporidae,Seriatopora,Seriatopora hystrix,Pacific,GBR,0.385,920,681,28.68
C,C3h,Acroporidae,Acropora,Acropora aculeus,Pacific,GBR,0.823,782,6,28.68
C,C3h,Faviidae,Caulastrea,Caulastrea furcata,Pacific,GBR,0.955,782,147,28.68
C,C3h,Mussidae,Cynarina,Cynarina lacrymalis,Pacific,GBR,0.700,782,171,28.68
C,C3h,Pectiniidae,Echinophyllia,Echinophyllia aspera,Pacific,GBR,0.894,782,210,28.68
C,C3h,Pectiniidae,Echinophyllia,Echinophyllia echinata,Pacific,GBR,0.903,782,214,28.68
C,C3h,Pectiniidae,Echinophyllia,Echinophyllia orpheensis,Pacific,GBR,0.990,782,216,28.68
C,C3h,Faviidae,Echinopora,Echinopora gemmacea,Pacific,GBR,0.684,782,220,28.68
C,C3h,Faviidae,Echinopora,Echinopora hirsutissima,Pacific,GBR,0.763,782,222,28.68
C,C3h,Faviidae,Favites,Favites abdita,Pacific,GBR,0.740,782,262,28.68
C,C3h,Fungiidae,Fungia,Fungia echinata,Pacific,GBR,0.923,782,278,28.68
C,C3h,Fungiidae,Fungia,Fungia fungites,Pacific,GBR,0.848,782,279,28.68
C,C3h,Fungiidae,Fungia,Fungia granulosa,Pacific,GBR,0.781,782,282,28.68
C,C3h,Fungiidae,Fungia,Fungia horrida,Pacific,GBR,0.881,782,285,28.68
C,C3h,Fungiidae,Fungia,Fungia paumotensis,Pacific,GBR,0.804,782,287,28.68
C,C3h,Faviidae,Goniastrea,Goniastrea pectinata,Pacific,GBR,0.531,782,321,28.68
C,C3h,Fungiidae,Heliofungia,Heliofungia actiniformes,Pacific,GBR,0.990,782,336,28.68
C,C3h,Merulinidae,Hydnophora,Hydnophora exesa,Pacific,GBR,0.699,782,342,28.68
C,C3h,Faviidae,Leptastrea,Leptastrea pruinosa,Pacific,GBR,0.929,782,353,28.68
C,C3h,Agariciidae,Leptoseris,Leptoseris yabei,Pacific,GBR,0.807,782,369,28.68
C,C3h,Fungiidae,Lithophyllon,Lithophyllon undulatum,Pacific,GBR,0.937,782,371,28.68
C,C3h,Mussidae,Lobophyllia,Lobophyllia hemprichii,Pacific,GBR,0.496,782,375,28.68
C,C3h,Pectiniidae,Mycedium,Mycedium elephantotus,Pacific,GBR,0.862,782,478,28.68
C,C3h,Faviidae,Oulophyllia,Oulophyllia crispa,Pacific,GBR,0.776,782,495,28.68
C,C3h,Pectiniidae,Oxypora,Oxypora acera,Pacific,GBR,0.953,782,496,28.68
C,C3h,Pectiniidae,Oxypora,Oxypora glabra,Pacific,GBR,0.953,782,497,28.68
C,C3h,Pectiniidae,Oxypora,Oxypora lacera,Pacific,GBR,0.931,782,500,28.68
C,C3h,Agariciidae,Pachyseris,Pachyseris rugosa,Pacific,GBR,0.783,782,505,28.68
C,C3h,Agariciidae,Pachyseris,Pachyseris speciosa,Pacific,GBR,0.607,782,508,28.68
C,C3h,Agariciidae,Pavona,Pavona explanulata,Pacific,GBR,0.966,782,518,28.68
C,C3h,Agariciidae,Pavona,Pavona maldivensis,Pacific,GBR,0.961,782,523,28.68
C,C3h,Pectiniidae,Pectinia,Pectinia lactuca,Pacific,GBR,0.312,782,534,28.68
C,C3h,Pectiniidae,Pectinia,Pectinia paeonia,Pacific,GBR,0.548,782,535,28.68
C,C3h,Faviidae,Platygyra,Platygyra daedalea,Pacific,GBR,0.546,782,541,28.68
C,C3h,Faviidae,Platygyra,Platygyra pini,Pacific,GBR,0.617,782,548,28.68
C,C3h,Faviidae,Platygyra,Platygyra ryukyuensis,Pacific,GBR,0.857,782,549,28.68
C,C3h,Fungiidae,Podabacia,Podabacia crustacea,Pacific,GBR,0.946,782,597,28.68
C,C3h,Fungiidae,Polyphyllia,Polyphyllia talpina,Pacific,GBR,0.835,782,599,28.68
C,C3h,Fungiidae,Sandalolitha,Sandalolitha robusta,Pacific,GBR,0.997,782,673,28.68
C,C3h,Dendrophylliidae,Turbinaria,Turbinaria frondens,Pacific,GBR,0.571,782,723,28.68
C,C3ha,Pectiniidae,Echinophyllia,Echinophyllia aspera,Pacific,GBR,0.894,922,210,28.68
C,C3ha,Agariciidae,Gardineroseris,Gardineroseris planulata,Pacific,GBR,0.767,922,308,28.68
C,C3ha,Mussidae,Lobophyllia,Lobophyllia hemprichii,Pacific,GBR,0.496,922,375,28.68
C,C3ha,Pectiniidae,Oxypora,Oxypora glabra,Pacific,GBR,0.953,922,497,28.68
C,C21,Acroporidae,Acropora,Acropora cerealis,Pacific,GBR,0.514,785,12,28.68
C,C21,Acroporidae,Acropora,Acropora digitifera,Pacific,GBR,0.682,785,29,28.68
C,C21,Acroporidae,Acropora,Acropora divaricata,Pacific,GBR,0.739,785,34,28.68
C,C21,Acroporidae,Acropora,Acropora florida,Pacific,GBR,0.543,785,38,28.68
C,C21,Acroporidae,Acropora,Acropora humilis,Pacific,GBR,0.489,785,52,28.68
C,C21,Acroporidae,Acropora,Acropora hyacinthus,Pacific,GBR,0.643,785,55,28.68
C,C21,Acroporidae,Acropora,Acropora millepora,Pacific,GBR,0.658,785,68,28.68
C,C21,Acroporidae,Acropora,Acropora monticulosa,Pacific,GBR,0.548,785,70,28.68
C,C21,Acroporidae,Acropora,Acropora nasuta,Pacific,GBR,0.411,785,72,28.68
C,C21,Acroporidae,Acropora,Acropora nobilis,Pacific,GBR,0.658,785,74,28.68
C,C21,Acroporidae,Acropora,Acropora palifera,Pacific,GBR,0.478,785,79,28.68
C,C3n,Pocilloporidae,Seriatopora,Seriatopora hystrix,Pacific,GBR,0.385,783,681,28.68
C,C3t,Pocilloporidae,Seriatopora,Seriatopora hystrix,Pacific,GBR,0.385,928,681,28.68
C,C40,Faviidae,Echinopora,Echinopora hirsutissima,Pacific,GBR,0.763,791,222,28.68
C,C40,Faviidae,Echinopora,Echinopora horrida,Pacific,GBR,0.992,791,224,28.68
C,C40,Faviidae,Echinopora,Echinopora lamellosa,Pacific,GBR,0.911,791,227,28.68
C,C40,Pectiniidae,Mycedium,Mycedium elephantotus,Pacific,GBR,0.862,791,478,28.68
C,C40,Mussidae,Symphyllia,Symphyllia radians,Pacific,GBR,0.877,791,714,28.68
C,C40,Mussidae,Symphyllia,Symphyllia recta,Pacific,GBR,0.884,791,717,28.68
C,C40,Dendrophylliidae,Turbinaria,Turbinaria frondens,Pacific,GBR,0.571,791,723,28.68
C,C40,Dendrophylliidae,Turbinaria,Turbinaria reniformis,Pacific,GBR,0.705,791,728,28.68
C,C40,Dendrophylliidae,Turbinaria,Turbinaria stellulata,Pacific,GBR,0.750,791,730,28.68
C,C40a,Faviidae,Echinopora,Echinopora horrida,Pacific,GBR,0.992,931,224,28.68
C,C40b,Faviidae,Echinopora,Echinopora lamellosa,Pacific,GBR,0.911,932,227,28.68
C,C42a,Pocilloporidae,Stylophora,Stylophora pistillata,Pacific,GBR,0.436,761,705,28.68
C,C42a,Pocilloporidae,Pocillopora,Pocillopora damicornis,Pacific,GBR,0.577,761,566,28.68
C,C42b,Pocilloporidae,Pocillopora,Pocillopora damicornis,Pacific,GBR,0.577,933,566,28.68
C,C42b,Pocilloporidae,Stylophora,Stylophora pistillata,Pacific,GBR,0.436,933,705,28.68
