Clade,Type,Gene,Isolate,Methodology,Genbank,Host_Phylum,Host_Class,Host_Order,Host_Family,Host_Genus,Host_Species,Host_Sci_Name,Environment,Ocean,Country,StateRegion,SubRegion,Locale,Latitude,Longitude,Coordinate_Precision,Min_Depth,Max_Depth,Start_Year_Collect,End_Year_Collect,Ref,Redundancy,Species,Potential_Pseudogene_Ref
C,C21,ITS2,NA,cloning,same_as_AY239372,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4518667,-157.797,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,same_as_C3k_C3d_C21.C3d,NA,NO_Stat_2009_MEPS_386_83
C,C21,ITS2,NA,cloning,same_as_EU449102,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Central Pacific,Johnston Atoll,JOH-20,16.7611667,-169.5269667,100,5,10,2006,2006,Stat_2009_MEPS_386_83,same_as_C3k_C3d_C21.C3d,NA,NO_Stat_2009_MEPS_386_83
C,C21.11,ITS2,NA,cloning,HQ630874,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4211833,-157.7875833,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C21.11,ITS2,NA,cloning,same_as_HQ630874,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4262333,-157.7889333,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C21.11,ITS2,NA,cloning,same_as_HQ630874,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.43775,-157.7906667,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C21.11,ITS2,NA,cloning,same_as_HQ630874,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4498667,-157.7960333,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C21.11,ITS2,NA,cloning,same_as_HQ630874,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4504333,-157.7930833,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C21.16,ITS2,NA,cloning,HQ630875,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4150333,-157.7804333,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C21.16,ITS2,NA,cloning,same_as_HQ630875,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4339833,-157.7916167,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C21.6,ITS2,NA,cloning,HQ630873,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4150333,-157.7804333,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C21.6,ITS2,NA,cloning,same_as_HQ630873,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4262333,-157.7889333,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C21.6,ITS2,NA,cloning,same_as_HQ630873,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4366667,-157.7919667,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C21.6,ITS2,NA,cloning,same_as_HQ630873,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4498667,-157.7960333,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C26,ITS2,NA,DGGE,same_as_AY239378,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,NA,21.5,-158,50000,20,20,NA,NA,LaJeunesse_2004_Coral_Reefs_23_596,same_as_C35a (type 2)_C26a,NA,NA
C,C3,ITS2,NA,cloning,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4339833,-157.7916167,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,NA,cloning,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.43775,-157.7906667,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2009_MEPS_386_83
C,C3,ITS2,NA,cloning,same_as_AF499789,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4498667,-157.7960333,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2009_MEPS_386_83
C,C3.14,ITS2,NA,cloning,HQ630872,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4262333,-157.7889333,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C31,ITS2,NA,DGGE,AY258496,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,NA,21.5,-158,50000,1,5,NA,NA,LaJeunesse_2004_Coral_Reefs_23_596,NA,NA,NO_Hunter_2007_J_Phycology_43_120
C,C31,ITS2,M459,cloning,FN298455,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4324833,-157.7893,250,4,4,2007,2007,Pochon_2010_J_Phycol_46_53,NA,NA,NO_Hunter_2007_J_Phycology_43_120
C,C31,ITS2,M459,sequencing,FN298455,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4324833,-157.7893,250,4,4,2007,2007,Pochon_2010_J_Phycol_46_53,NA,NA,NO_Hunter_2007_J_Phycology_43_120
C,C31,ITS2,M483,cloning,FN298457,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4324833,-157.7893,250,4,4,2007,2007,Pochon_2010_J_Phycol_46_53,NA,NA,NO_Hunter_2007_J_Phycology_43_120
C,C31,ITS2,M483,sequencing,FN298457,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4324833,-157.7893,250,4,4,2007,2007,Pochon_2010_J_Phycol_46_53,NA,NA,NO_Hunter_2007_J_Phycology_43_120
C,C31,ITS2,J174,cloning,FN298459,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4324833,-157.7893,250,4,4,2007,2007,Pochon_2010_J_Phycol_46_53,NA,NA,NO_Hunter_2007_J_Phycology_43_120
C,C31,ITS2,J174,sequencing,FN298459,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4324833,-157.7893,250,4,4,2007,2007,Pochon_2010_J_Phycol_46_53,NA,NA,NO_Hunter_2007_J_Phycology_43_120
C,C31,ITS2,NA,DGGE,same_as_AY258496,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Aquarium,United States,Florida,Orlando,Sea World,28.410732,-81.462772,2000,,,NA,NA,Smith_2009_J_Phycol_45_1030,NA,NA,NO_Hunter_2007_J_Phycology_43_120
C,C31,ITS2,NA,cloning,same_as_AY258496,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Central Pacific,Johnston Atoll,JA-HIMB3,16.7429333,-169.5378167,100,3,7,2006,2006,Stat_2009_MEPS_386_83,NA,NA,NO_Hunter_2007_J_Phycology_43_120
C,C31,ITS2,NA,cloning,same_as_AY258496,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Central Pacific,Johnston Atoll,JOH-20,16.7611667,-169.5269667,100,5,10,2006,2006,Stat_2009_MEPS_386_83,NA,NA,NO_Hunter_2007_J_Phycology_43_120
C,C31,ITS2,NA,cloning,same_as_AY258496,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4150333,-157.7804333,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Hunter_2007_J_Phycology_43_120
C,C31,ITS2,NA,cloning,same_as_AY258496,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4211833,-157.7875833,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Hunter_2007_J_Phycology_43_120
C,C31,ITS2,NA,cloning,same_as_AY258496,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4262333,-157.7889333,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Hunter_2007_J_Phycology_43_120
C,C31,ITS2,NA,cloning,same_as_AY258496,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4339833,-157.7916167,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Hunter_2007_J_Phycology_43_120
C,C31,ITS2,NA,cloning,same_as_AY258496,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4366667,-157.7919667,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Hunter_2007_J_Phycology_43_120
C,C31,ITS2,NA,cloning,same_as_AY258496,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.43775,-157.7906667,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Hunter_2007_J_Phycology_43_120
C,C31,ITS2,NA,cloning,same_as_AY258496,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4498667,-157.7960333,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Hunter_2007_J_Phycology_43_120
C,C31,ITS2,NA,cloning,same_as_AY258496,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4504333,-157.7930833,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Hunter_2007_J_Phycology_43_120
C,C31,ITS2,NA,cloning,same_as_AY258496,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4518667,-157.797,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Hunter_2007_J_Phycology_43_120
C,C31.1,ITS2,NA,cloning,HQ630876,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4339833,-157.7916167,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C31.1,ITS2,NA,cloning,same_as_HQ630876,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4498667,-157.7960333,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C31.1,ITS2,NA,cloning,same_as_HQ630876,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4504333,-157.7930833,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C31.10,ITS2,NA,cloning,HQ630880,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4339833,-157.7916167,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C31.10,ITS2,NA,cloning,same_as_HQ630880,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.43775,-157.7906667,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C31.10,ITS2,NA,cloning,same_as_HQ630880,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4504333,-157.7930833,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C31.5,ITS2,NA,cloning,HQ630877,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4262333,-157.7889333,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C31.6,ITS2,NA,cloning,HQ630878,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4498667,-157.7960333,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C31.6,ITS2,NA,cloning,same_as_HQ630878,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4518667,-157.797,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C31.9,ITS2,NA,cloning,HQ630879,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4518667,-157.797,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2011_PLoS_ONE_6_e15854
C,C31c,ITS2,NA,DGGE,FJ646570,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Aquarium,United States,Florida,Orlando,Sea World,28.410732,-81.462772,2000,,,NA,NA,Smith_2009_J_Phycol_45_1030,NA,NA,NA
C,C35a (type 2),ITS2,NA,DGGE,AY258501,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,NA,21.5,-158,50000,20,20,NA,NA,LaJeunesse_2004_Coral_Reefs_23_596,same_as_C26_C26a,NA,NA
D,D1,ITS2,NA,DGGE,same_as_AF334660,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,NA,21.5,-158,50000,1,2,NA,NA,LaJeunesse_2004_Coral_Reefs_23_596,NA,NA,NO_Stat_2009_MEPS_386_83
D,D1,ITS2,NA,cloning,same_as_AF334660,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Central Pacific,Johnston Atoll,JOH-6P,16.7185167,-169.5513333,100,3,7,2006,2006,Stat_2009_MEPS_386_83,NA,NA,NO_Stat_2009_MEPS_386_83
D,D1,ITS2,NA,cloning,same_as_AF334660,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Central Pacific,Johnston Atoll,JOH-20,16.7611667,-169.5269667,100,5,10,2006,2006,Stat_2009_MEPS_386_83,NA,NA,NO_Stat_2009_MEPS_386_83
D,D1,ITS2,NA,cloning,same_as_AF334660,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4150333,-157.7804333,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2009_MEPS_386_83
D,D1,ITS2,NA,cloning,same_as_AF334660,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4211833,-157.7875833,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2009_MEPS_386_83
D,D1,ITS2,NA,cloning,same_as_AF334660,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4366667,-157.7919667,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2009_MEPS_386_83
D,D1,ITS2,NA,cloning,same_as_AF334660,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4498667,-157.7960333,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2009_MEPS_386_83
D,D1,ITS2,NA,cloning,same_as_AF334660,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4518667,-157.797,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Stat_2009_MEPS_386_83
D,D1.6,ITS2,NA,cloning,HQ630881,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4211833,-157.7875833,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NA
D,D1a,ITS2,NA,DGGE,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,NA,21.5,-158,50000,1,2,NA,NA,LaJeunesse_2004_Coral_Reefs_23_596,same_as_D1b_D5,NA,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,NA,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Central Pacific,Johnston Atoll,JOH-6P,16.7185167,-169.5513333,100,3,7,2006,2006,Stat_2009_MEPS_386_83,NA,NA,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,NA,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Central Pacific,Johnston Atoll,JA-HIMB3,16.7429333,-169.5378167,100,3,7,2006,2006,Stat_2009_MEPS_386_83,NA,NA,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,NA,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Central Pacific,Johnston Atoll,JOH-20,16.7611667,-169.5269667,100,5,10,2006,2006,Stat_2009_MEPS_386_83,NA,NA,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,NA,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4150333,-157.7804333,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,NA,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4211833,-157.7875833,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,NA,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4366667,-157.7919667,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,NA,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4498667,-157.7960333,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,NA,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4504333,-157.7930833,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Thornhill_2007_Mol_Ecol_16_5326
D,D1a,ITS2,NA,cloning,same_as_AF499802,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,in hospite,Pacific,United States,Hawaiian Islands,Oahu,Kaneohe Bay,21.4518667,-157.797,100,0,2,2007,2007,Stat_2011_PLoS_ONE_6_e15854,NA,NA,NO_Thornhill_2007_Mol_Ecol_16_5326
F,F1,ITS2,NA,DGGE,AF333517,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,culture,Pacific,United States,Hawaiian Islands,NA,NA,24,-167,1400000,,,NA,NA,LaJeunesse_2001_J_Phycology_37_866,NA,Symbiodinium kawagutii,NO_Hunter_2007_J_Phycology_43_120
F,F1,ITS,CSIRO CS-156,sequencing,AF184946,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,culture,Pacific,United States,Hawaiian Islands,NA,NA,24,-167,1400000,,,NA,NA,Baillie_2000_J_Phycology_36_1153,NA,same as Symbiodinium pulchrorum and Symbiodinium bermudense,NA
C,C15,ITS2,NA,DGGE,same_as_AY239369,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capricornis,Montipora capricornis,in hospite,Aquarium,Fiji,NA,NA,Adams,-17.713371,178.065032,350000,,,2004,2004,Smith_2009_J_Phycol_45_1030,NA,NA,NO_Stat_2009_MEPS_386_83
C,C15,ITS2,NA,DGGE,same_as_AY239369,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capricornis,Montipora capricornis,in hospite,Aquarium,United States,California,San Diego,Birch Aquarium,32.865929,-117.250322,1000,,,2005,2005,Smith_2009_J_Phycol_45_1030,NA,NA,NO_Stat_2009_MEPS_386_83
C,C15,ITS2,NA,DGGE,same_as_AY239369,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capricornis,Montipora capricornis,in hospite,Aquarium,United States,NA,NA,R.Smith,39.504818,-102.277378,2300000,,,2004,2004,Smith_2009_J_Phycol_45_1030,NA,NA,NO_Stat_2009_MEPS_386_83
C,C15,ITS2,NA,DGGE,same_as_AY239369,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capricornis,Montipora capricornis,in hospite,Aquarium,United States,Pennsylvania,State College,Penn State aquarium,40.793395,-77.860001,1000,,,2001,2001,Smith_2009_J_Phycol_45_1030,NA,NA,NO_Stat_2009_MEPS_386_83
C,C15,ITS2,NA,DGGE,same_as_AY239369,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capricornis,Montipora capricornis,in hospite,Aquarium,United States,Nebraska,Omaha,Omaha Zoo,41.224957,-95.928937,2000,,,2003,2003,Smith_2009_J_Phycol_45_1030,NA,NA,NO_Stat_2009_MEPS_386_83
C,C15,ITS2,NA,DGGE,same_as_AY239369,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capricornis,Montipora capricornis,in hospite,Aquarium,NA,NA,NA,Wilkes,,,,,,2008,2008,Smith_2009_J_Phycol_45_1030,NA,NA,NO_Stat_2009_MEPS_386_83
